area_id,source,calendar_quarter,sex,age_group,population,area_name,asfr
KEN_2_39,KNBS Census 2019,CY2019Q2,female,Y070_074,6866,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,female,Y075_079,5208,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,female,Y080_999,6930,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y000_004,150950,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y005_009,136378,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y010_014,115381,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y015_019,95522,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y020_024,69778,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y025_029,52094,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y030_034,42470,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y035_039,34994,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y040_044,25931,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y045_049,24122,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y050_054,18187,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y055_059,13599,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y060_064,9996,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y065_069,7200,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y070_074,5870,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y075_079,4358,Bungoma,
KEN_2_39,KNBS Census 2019,CY2019Q2,male,Y080_999,5314,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y000_004,154282,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y005_009,141221,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y010_014,118288,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y015_019,97763,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y020_024,82361,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y025_029,61046,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y030_034,49083,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y035_039,38200,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y040_044,29724,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y045_049,27320,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y050_054,20599,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y055_059,15750,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y060_064,11630,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y065_069,8720,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y070_074,7002,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y075_079,5311,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,female,Y080_999,7077,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y000_004,153781,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y005_009,138936,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y010_014,117545,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y015_019,97313,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y020_024,71087,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y025_029,53071,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y030_034,43266,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y035_039,35650,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y040_044,26417,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y045_049,24574,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y050_054,18528,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y055_059,13854,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y060_064,10183,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y065_069,7335,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y070_074,5980,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y075_079,4440,Bungoma,
KEN_2_39,KNBS Census 2019,CY2020Q2,male,Y080_999,5446,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y000_004,157335,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y005_009,144014,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y010_014,120627,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y015_019,99696,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y020_024,83990,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y025_029,62253,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y030_034,50054,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y035_039,38955,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y040_044,30312,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y045_049,27860,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y050_054,21007,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y055_059,16062,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y060_064,11860,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y065_069,8893,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y070_074,7140,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y075_079,5416,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,female,Y080_999,7229,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y000_004,156665,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y005_009,141541,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y010_014,119749,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y015_019,99138,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y020_024,72420,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y025_029,54066,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y030_034,44078,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y035_039,36319,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y040_044,26913,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y045_049,25035,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y050_054,18876,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y055_059,14114,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y060_064,10374,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y065_069,7472,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y070_074,6092,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y075_079,4523,Bungoma,
KEN_2_39,KNBS Census 2019,CY2021Q2,male,Y080_999,5588,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y000_004,160449,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y005_009,146862,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y010_014,123013,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y015_019,101668,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y020_024,85651,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y025_029,63484,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y030_034,51044,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y035_039,39726,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y040_044,30912,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y045_049,28411,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y050_054,21422,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y055_059,16380,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y060_064,12094,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y065_069,9069,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y070_074,7282,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y075_079,5523,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,female,Y080_999,7387,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y000_004,159603,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y005_009,144196,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y010_014,121995,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y015_019,100998,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y020_024,73778,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y025_029,55080,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y030_034,44905,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y035_039,37000,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y040_044,27417,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y045_049,25505,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y050_054,19230,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y055_059,14379,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y060_064,10569,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y065_069,7612,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y070_074,6207,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y075_079,4608,Bungoma,
KEN_2_39,KNBS Census 2019,CY2022Q2,male,Y080_999,5741,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y000_004,163626,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y005_009,149767,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y010_014,125446,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y015_019,103679,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y020_024,87345,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y025_029,64740,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y030_034,52053,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y035_039,40511,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y040_044,31523,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y045_049,28973,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y050_054,21846,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y055_059,16704,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y060_064,12333,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y065_069,9248,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y070_074,7426,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y075_079,5632,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,female,Y080_999,7551,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y000_004,162596,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y005_009,146900,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y010_014,124283,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y015_019,102892,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y020_024,75162,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y025_029,56113,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y030_034,45747,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y035_039,37694,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y040_044,27932,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y045_049,25983,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y050_054,19590,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y055_059,14648,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y060_064,10767,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y065_069,7755,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y070_074,6323,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y075_079,4694,Bungoma,
KEN_2_39,KNBS Census 2019,CY2023Q2,male,Y080_999,5905,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y000_004,166865,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y005_009,152729,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y010_014,127927,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y015_019,105729,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y020_024,89072,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y025_029,66020,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y030_034,53083,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y035_039,41312,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y040_044,32146,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y045_049,29546,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y050_054,22278,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y055_059,17034,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y060_064,12577,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y065_069,9431,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y070_074,7573,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y075_079,5743,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,female,Y080_999,7722,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y000_004,165646,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y005_009,149655,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y010_014,126613,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y015_019,104821,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y020_024,76571,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y025_029,57166,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y030_034,46605,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y035_039,38401,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y040_044,28455,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y045_049,26471,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y050_054,19958,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y055_059,14923,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y060_064,10969,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y065_069,7900,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y070_074,6442,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y075_079,4782,Bungoma,
KEN_2_39,KNBS Census 2019,CY2024Q2,male,Y080_999,6082,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y000_004,159981,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y005_009,146437,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y010_014,122658,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y015_019,101374,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y020_024,85404,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y025_029,63301,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y030_034,50896,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y035_039,39611,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y040_044,30823,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y045_049,28329,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y050_054,21360,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y055_059,16332,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y060_064,12059,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y065_069,9042,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y070_074,7260,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y075_079,5508,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,female,Y080_999,7338,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y000_004,167956,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y005_009,151743,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y010_014,128380,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y015_019,106284,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y020_024,77639,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y025_029,57963,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y030_034,47255,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y035_039,38936,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y040_044,28852,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y045_049,26840,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y050_054,20236,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y055_059,15131,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y060_064,11123,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y065_069,8012,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y070_074,6531,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y075_079,4849,Bungoma,
KEN_2_39,KNBS Census 2019,CY2025Q2,male,Y080_999,5928,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y000_004,173479,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y005_009,158793,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y010_014,133007,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y015_019,109927,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y020_024,92610,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y025_029,68642,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y030_034,55190,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y035_039,42953,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y040_044,33423,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y045_049,30719,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y050_054,23163,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y055_059,17710,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y060_064,13077,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y065_069,9804,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y070_074,7873,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y075_079,5972,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,female,Y080_999,7957,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y000_004,183942,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y005_009,166185,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y010_014,140600,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y015_019,116400,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y020_024,85029,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y025_029,63480,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y030_034,51752,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y035_039,42642,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y040_044,31598,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y045_049,29394,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y050_054,22162,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y055_059,16571,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y060_064,12182,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y065_069,8774,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y070_074,7152,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y075_079,5311,Bungoma,
KEN_2_39,KNBS Census 2019,CY2030Q2,male,Y080_999,6492,Bungoma,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y000_004,67501,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y005_009,60856,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y010_014,54561,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y015_019,43779,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y020_024,37932,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y025_029,27075,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y030_034,21491,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y035_039,16947,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y040_044,13942,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y045_049,12582,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y050_054,10290,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y055_059,7645,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y060_064,6445,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y065_069,4696,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y070_074,4133,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y075_079,3175,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,female,Y080_999,3663,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y000_004,67369,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y005_009,60005,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y010_014,54175,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y015_019,44151,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y020_024,30379,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y025_029,22617,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y030_034,18494,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y035_039,14240,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y040_044,11095,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y045_049,10067,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y050_054,7971,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y055_059,6283,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y060_064,5179,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y065_069,3734,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y070_074,3277,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y075_079,2484,Busia,
KEN_2_40,KNBS Census 2019,CY2010Q2,male,Y080_999,2829,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y000_004,68449,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y005_009,61711,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y010_014,55328,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y015_019,44394,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y020_024,38465,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y025_029,27455,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y030_034,21792,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y035_039,17185,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y040_044,14138,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y045_049,12759,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y050_054,10434,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y055_059,7752,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y060_064,6536,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y065_069,4762,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y070_074,4191,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y075_079,3220,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,female,Y080_999,3714,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,male,Y000_004,68542,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,male,Y005_009,61050,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,male,Y010_014,55119,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,male,Y015_019,44920,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,male,Y020_024,30908,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,male,Y025_029,23011,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,male,Y030_034,18816,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,male,Y035_039,14488,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,male,Y040_044,11289,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,male,Y045_049,10242,Busia,
KEN_2_40,KNBS Census 2019,CY2011Q2,male,Y050_054,8110,Busia,
